id,created_at,door_1,inside_1,door_2,inside_2,door_3,inside_3,door_4,inside_4,door_5,inside_5,door_6,inside_6,door_7,inside_7,door_8,inside_8,door_9,inside_9,door_10,inside_10,door_11,inside_11,door_12,inside_12,door_13,inside_13,door_14,inside_14,door_15,inside_15,behavior,description
2379,2024-05-13 07:45:33+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Immediate,,,,,,,,,In,2306 - 7m IN - 8
2380,2024-05-13 07:45:34+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Immediate,,,,,,,,,,,In,2306 - 7m IN - 8
2381,2024-05-13 07:45:55+00,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2382,2024-05-13 07:45:56+00,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2383,2024-05-13 07:45:57+00,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2384,2024-05-13 07:45:58+00,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2385,2024-05-13 07:45:59+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2386,2024-05-13 07:46:00+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2387,2024-05-13 07:46:01+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2388,2024-05-13 07:46:02+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2389,2024-05-13 07:46:03+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,,,,,,,,,,,,,Out,2306 - 7m OUT - 9
2390,2024-05-13 07:46:04+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,Out,2306 - 7m OUT - 9
2391,2024-05-13 07:46:05+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,Out,2306 - 7m OUT - 9
2392,2024-05-13 07:46:06+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,,,,,Out,2306 - 7m OUT - 9
2393,2024-05-13 07:46:07+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,,,,,Out,2306 - 7m OUT - 9
2394,2024-05-13 07:46:08+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,,,Out,2306 - 7m OUT - 9
2395,2024-05-13 07:46:09+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Out,2306 - 7m OUT - 9
2396,2024-05-13 07:46:10+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Out,2306 - 7m OUT - 9
2397,2024-05-13 07:46:11+00,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Out,2306 - 7m OUT - 9
2398,2024-05-13 07:46:12+00,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Out,2306 - 7m OUT - 9
2399,2024-05-13 07:46:13+00,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Out,2306 - 7m OUT - 9
2400,2024-05-13 07:46:14+00,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2306 - 7m OUT - 9
2401,2024-05-13 07:45:55+00,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2306 - 7m OUT - 9
2402,2024-05-13 07:45:56+00,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,Out,2306 - 7m OUT - 9
2403,2024-05-13 07:45:57+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,Out,2306 - 7m OUT - 9
2404,2024-05-13 07:45:58+00,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,Out,2306 - 7m OUT - 9
2405,2024-05-13 07:45:59+00,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,,,Out,2306 - 7m OUT - 9
2406,2024-05-13 07:46:00+00,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,,,,,Out,2306 - 7m OUT - 9
2407,2024-05-13 07:46:17+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 9
2408,2024-05-13 07:46:18+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 9
2409,2024-05-13 07:46:19+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 9
2410,2024-05-13 07:46:20+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 9
2411,2024-05-13 07:46:21+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 9
2412,2024-05-13 07:46:22+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 9
2413,2024-05-13 07:46:23+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 9
2414,2024-05-13 07:46:24+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,,,,,In,2306 - 7m IN - 9
2415,2024-05-13 07:46:25+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,,,,,,,,,,,,,In,2306 - 7m IN - 9
2416,2024-05-13 07:46:26+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,,,,,,,,,,,In,2306 - 7m IN - 9
2417,2024-05-13 07:46:27+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,,,,,,,,,In,2306 - 7m IN - 9
2418,2024-05-13 07:46:28+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,,,,,,,In,2306 - 7m IN - 9
2419,2024-05-13 07:46:29+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,,,,,In,2306 - 7m IN - 9
2420,2024-05-13 07:46:30+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,In,2306 - 7m IN - 9
2421,2024-05-13 07:46:31+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 7m IN - 9
2422,2024-05-13 07:46:32+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,In,2306 - 7m IN - 9
2423,2024-05-13 07:46:33+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,In,2306 - 7m IN - 9
2424,2024-05-13 07:46:34+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,In,2306 - 7m IN - 9
2425,2024-05-13 07:46:35+00,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,In,2306 - 7m IN - 9
2426,2024-05-13 07:46:36+00,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,In,2306 - 7m IN - 9
2427,2024-05-13 07:46:37+00,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,In,2306 - 7m IN - 9
2428,2024-05-13 07:46:38+00,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,In,2306 - 7m IN - 9
2429,2024-05-13 07:46:17+00,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,In,2306 - 7m IN - 9
2430,2024-05-13 07:46:18+00,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,,,In,2306 - 7m IN - 9
2431,2024-05-13 07:46:19+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,,,,,In,2306 - 7m IN - 9
2432,2024-05-13 07:46:20+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,,,,,,,In,2306 - 7m IN - 9
2433,2024-05-13 07:46:21+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,,,,,,,,,In,2306 - 7m IN - 9
2434,2024-05-13 07:46:22+00,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,,,,,,,,,,,In,2306 - 7m IN - 9
2435,2024-05-13 07:46:43+00,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2436,2024-05-13 07:46:44+00,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2437,2024-05-13 07:46:45+00,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2438,2024-05-13 07:46:46+00,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2439,2024-05-13 07:46:47+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2440,2024-05-13 07:46:48+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2441,2024-05-13 07:46:49+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2442,2024-05-13 07:46:50+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,,,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2443,2024-05-13 07:46:51+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,,,,,,,,,,,,,Out,2306 - 7m OUT - 10
2444,2024-05-13 07:46:52+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,,,,,,,,,,,Out,2306 - 7m OUT - 10
2445,2024-05-13 07:46:53+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,Out,2306 - 7m OUT - 10
2446,2024-05-13 07:46:54+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,Out,2306 - 7m OUT - 10
2447,2024-05-13 07:46:55+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,Out,2306 - 7m OUT - 10
2490,2024-05-13 07:47:14+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,,,,,,,,,,,In,2306 - 7m IN - 10
2448,2024-05-13 07:46:56+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,Out,2306 - 7m OUT - 10
2449,2024-05-13 07:46:57+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Out,2306 - 7m OUT - 10
2450,2024-05-13 07:46:58+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Out,2306 - 7m OUT - 10
2451,2024-05-13 07:46:59+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Out,2306 - 7m OUT - 10
2452,2024-05-13 07:47:00+00,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Out,2306 - 7m OUT - 10
2453,2024-05-13 07:47:01+00,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2306 - 7m OUT - 10
2454,2024-05-13 07:47:02+00,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Out,2306 - 7m OUT - 10
2455,2024-05-13 07:46:43+00,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Out,2306 - 7m OUT - 10
2456,2024-05-13 07:46:44+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,Out,2306 - 7m OUT - 10
2457,2024-05-13 07:46:45+00,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,Out,2306 - 7m OUT - 10
2458,2024-05-13 07:46:46+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,Out,2306 - 7m OUT - 10
2459,2024-05-13 07:46:47+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,Out,2306 - 7m OUT - 10
2460,2024-05-13 07:46:48+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,Out,2306 - 7m OUT - 10
2461,2024-05-13 07:47:09+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 10
2462,2024-05-13 07:47:10+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 10
2463,2024-05-13 07:47:11+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 10
2464,2024-05-13 07:47:12+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 10
2465,2024-05-13 07:47:13+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 10
2466,2024-05-13 07:47:14+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 10
2467,2024-05-13 07:47:15+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,In,2306 - 7m IN - 10
2468,2024-05-13 07:47:16+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,In,2306 - 7m IN - 10
2469,2024-05-13 07:47:17+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,In,2306 - 7m IN - 10
2470,2024-05-13 07:47:18+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,In,2306 - 7m IN - 10
2471,2024-05-13 07:47:19+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,,,,,,,,,In,2306 - 7m IN - 10
2472,2024-05-13 07:47:20+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,,,,,,,In,2306 - 7m IN - 10
2473,2024-05-13 07:47:21+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,,,,,In,2306 - 7m IN - 10
2474,2024-05-13 07:47:22+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,,,In,2306 - 7m IN - 10
2475,2024-05-13 07:47:23+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 7m IN - 10
2476,2024-05-13 07:47:24+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 7m IN - 10
2477,2024-05-13 07:47:25+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 7m IN - 10
2478,2024-05-13 07:47:26+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 7m IN - 10
2479,2024-05-13 07:47:27+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 7m IN - 10
2480,2024-05-13 07:47:28+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,In,2306 - 7m IN - 10
2481,2024-05-13 07:47:29+00,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,In,2306 - 7m IN - 10
2482,2024-05-13 07:47:30+00,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,In,2306 - 7m IN - 10
2483,2024-05-13 07:47:31+00,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,In,2306 - 7m IN - 10
2484,2024-05-13 07:47:32+00,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,In,2306 - 7m IN - 10
2485,2024-05-13 07:47:09+00,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,In,2306 - 7m IN - 10
2486,2024-05-13 07:47:10+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,,,In,2306 - 7m IN - 10
2487,2024-05-13 07:47:11+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,,,,,In,2306 - 7m IN - 10
2488,2024-05-13 07:47:12+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,,,,,,,In,2306 - 7m IN - 10
2489,2024-05-13 07:47:13+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,,,,,,,,,In,2306 - 7m IN - 10
2492,2024-05-13 07:48:03+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,2306 - 7m PASS - 0
2493,2024-05-13 07:48:04+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,Other,2306 - 7m PASS - 0
2494,2024-05-13 07:48:05+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,Other,2306 - 7m PASS - 0
2495,2024-05-13 07:48:06+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,Other,2306 - 7m PASS - 0
2496,2024-05-13 07:48:07+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,Other,2306 - 7m PASS - 0
2497,2024-05-13 07:48:08+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,Other,2306 - 7m PASS - 0
2498,2024-05-13 07:48:09+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,Other,2306 - 7m PASS - 0
2499,2024-05-13 07:48:10+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,Other,2306 - 7m PASS - 0
2500,2024-05-13 07:48:11+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,Other,2306 - 7m PASS - 0
2501,2024-05-13 07:48:12+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,Other,2306 - 7m PASS - 0
2502,2024-05-13 07:48:13+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,Other,2306 - 7m PASS - 0
2503,2024-05-13 07:48:14+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,Other,2306 - 7m PASS - 0
2504,2024-05-13 07:48:15+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,Other,2306 - 7m PASS - 0
2505,2024-05-13 07:48:16+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2306 - 7m PASS - 0
2506,2024-05-13 07:48:17+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2306 - 7m PASS - 0
2507,2024-05-13 07:48:18+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2306 - 7m PASS - 0
2508,2024-05-13 07:48:19+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2306 - 7m PASS - 0
2509,2024-05-13 07:48:20+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2306 - 7m PASS - 0
