id,created_at,proximity,distance,description,beacon_id,actual,rssi
6004,2024-05-22 08:02:30+00,Far,7.91,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-79
6005,2024-05-22 08:02:31+00,Far,8.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-80
6006,2024-05-22 08:02:32+00,Far,8.77,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-78
6007,2024-05-22 08:02:33+00,Far,8.61,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
6008,2024-05-22 08:02:34+00,Far,8.13,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-73
6009,2024-05-22 08:02:35+00,Far,7.92,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
6010,2024-05-22 08:02:36+00,Far,8.03,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-76
6011,2024-05-22 08:02:37+00,Far,7.99,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-75
6012,2024-05-22 08:02:38+00,Far,8.09,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-76
6013,2024-05-22 08:02:39+00,Far,8.62,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-80
6014,2024-05-22 08:02:40+00,Far,8.79,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-77
6015,2024-05-22 08:02:41+00,Far,8.27,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-73
6016,2024-05-22 08:02:42+00,Far,8.04,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-74
6017,2024-05-22 08:02:43+00,Far,8.47,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-79
6018,2024-05-22 08:02:44+00,Far,8.51,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,5,-76
6019,2024-05-22 08:02:54+00,Far,7.23,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-73
6020,2024-05-22 08:02:55+00,Far,7.17,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-74
6021,2024-05-22 08:02:56+00,Far,7.12,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-74
6022,2024-05-22 08:02:57+00,Far,6.04,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-68
6023,2024-05-22 08:02:58+00,Far,5.65,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-70
6024,2024-05-22 08:02:59+00,Far,5.59,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-72
6025,2024-05-22 08:03:00+00,Far,5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-68
6026,2024-05-22 08:03:01+00,Far,4.44,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-67
6027,2024-05-22 08:03:02+00,Far,4.16,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-68
6028,2024-05-22 08:03:03+00,Far,4.05,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-69
6029,2024-05-22 08:03:04+00,Far,3.5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-65
6030,2024-05-22 08:03:05+00,Far,3.24,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-66
6031,2024-05-22 08:03:06+00,Far,3.05,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-66
6032,2024-05-22 08:03:07+00,Far,2.91,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-66
6033,2024-05-22 08:03:08+00,Far,3.03,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-69
6034,2024-05-22 08:03:09+00,Far,3.06,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-68
6035,2024-05-22 08:03:10+00,Far,2.9,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-66
6036,2024-05-22 08:03:11+00,Far,2.79,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-66
6037,2024-05-22 08:03:12+00,Far,2.63,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-65
6038,2024-05-22 08:03:13+00,Far,2.5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-65
6039,2024-05-22 08:03:14+00,Far,2.63,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-68
6040,2024-05-22 08:03:15+00,Far,2.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-70
6041,2024-05-22 08:03:16+00,Far,2.99,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-69
6042,2024-05-22 08:03:17+00,Far,3.11,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-69
6043,2024-05-22 08:03:18+00,Far,3.03,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-67
6044,2024-05-22 08:03:19+00,Far,1.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
6045,2024-05-22 08:03:20+00,Near,1.32,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-56
6046,2024-05-22 08:03:21+00,Near,1.11,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
6047,2024-05-22 08:03:22+00,Near,0.98,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
6048,2024-05-22 08:03:23+00,Near,0.86,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-56
6049,2024-05-22 08:03:24+00,Near,0.75,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-55
6050,2024-05-22 08:03:25+00,Near,0.82,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-59
6051,2024-05-22 08:03:26+00,Near,0.88,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-59
6052,2024-05-22 08:03:27+00,Near,0.84,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
6053,2024-05-22 08:03:28+00,Near,0.81,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-57
6054,2024-05-22 08:03:29+00,Near,1,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-63
6055,2024-05-22 08:03:30+00,Near,1.2,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-64
6056,2024-05-22 08:03:31+00,Near,1.23,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-61
6057,2024-05-22 08:03:32+00,Far,1.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-66
6058,2024-05-22 08:03:33+00,Far,1.75,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-68
6059,2024-05-22 08:03:34+00,Far,1.96,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-67
6060,2024-05-22 08:03:35+00,Far,2.07,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-66
6061,2024-05-22 08:03:36+00,Far,2.28,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-68
6062,2024-05-22 08:03:37+00,Far,2.39,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-67
6063,2024-05-22 08:03:38+00,Far,2.54,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-68
6064,2024-05-22 08:03:39+00,Far,2.74,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-69
6065,2024-05-22 08:03:40+00,Far,2.9,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-69
6066,2024-05-22 08:03:41+00,Far,3.03,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-69
6067,2024-05-22 08:03:42+00,Far,3.28,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-71
6068,2024-05-22 08:03:43+00,Far,2.72,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,7,-63
6069,2024-05-22 08:04:38+00,Far,5.92,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
6070,2024-05-22 08:04:39+00,Far,6.35,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
6071,2024-05-22 08:04:40+00,Far,6.54,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
6072,2024-05-22 08:04:41+00,Far,6.45,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
6073,2024-05-22 08:04:42+00,Far,6.5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
6074,2024-05-22 08:04:43+00,Far,6.55,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
6075,2024-05-22 08:04:44+00,Far,6.46,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-73
6076,2024-05-22 08:04:45+00,Far,6.24,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-72
6077,2024-05-22 08:04:46+00,Far,6.53,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
6078,2024-05-22 08:04:47+00,Far,6.9,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
6079,2024-05-22 08:04:48+00,Far,7.01,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
6080,2024-05-22 08:04:49+00,Far,6.98,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
6081,2024-05-22 08:04:50+00,Far,5.92,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-68
6082,2024-05-22 08:04:51+00,Far,4.87,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-66
6083,2024-05-22 08:04:52+00,Far,4.06,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-65
6084,2024-05-22 08:04:53+00,Far,3.77,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-67
6085,2024-05-22 08:04:54+00,Far,4.15,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-75
6086,2024-05-22 08:04:55+00,Far,4.58,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
6087,2024-05-22 08:04:56+00,Far,5.22,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-80
6088,2024-05-22 08:04:57+00,Far,5.98,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-82
6089,2024-05-22 08:04:58+00,Far,6.65,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-80
6090,2024-05-22 08:04:59+00,Far,7.5,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-83
6091,2024-05-22 08:05:00+00,Far,8.57,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-87
6092,2024-05-22 08:05:01+00,Far,9.68,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-87
6093,2024-05-22 08:05:02+00,Far,10.31,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-81
6094,2024-05-22 08:05:03+00,Far,10.75,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-80
6095,2024-05-22 08:05:04+00,Far,11.29,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-81
6096,2024-05-22 08:05:05+00,Far,11.79,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-81
6097,2024-05-22 08:05:06+00,Far,12.51,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-83
6098,2024-05-22 08:05:07+00,Far,12.74,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-80
6099,2024-05-22 08:05:08+00,Far,12.95,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-80
6100,2024-05-22 08:05:09+00,Far,12.94,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-79
6101,2024-05-22 08:05:10+00,Far,12.51,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
6102,2024-05-22 08:05:11+00,Far,12.16,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
6103,2024-05-22 08:05:12+00,Far,11.65,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
6104,2024-05-22 08:05:13+00,Far,10.77,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
6105,2024-05-22 08:05:14+00,Far,10.84,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-78
6106,2024-05-22 08:05:15+00,Far,11.04,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-79
6107,2024-05-22 08:05:16+00,Far,11.71,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-83
6108,2024-05-22 08:05:17+00,Far,11.28,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
6109,2024-05-22 08:05:18+00,Far,10.92,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-76
6110,2024-05-22 08:05:19+00,Far,11.12,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-79
6111,2024-05-22 08:05:20+00,Far,10.98,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
6112,2024-05-22 08:05:21+00,Far,10.85,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
6113,2024-05-22 08:05:22+00,Far,11.32,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-81
6114,2024-05-22 08:05:23+00,Far,11.99,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-83
6115,2024-05-22 08:05:24+00,Far,12.53,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-82
6116,2024-05-22 08:05:25+00,Far,12.9,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-81
6117,2024-05-22 08:05:26+00,Far,12.48,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-77
6118,2024-05-22 08:05:27+00,Far,11.4,data-v2 GL - lt 2,96b4164c-4eeb-55a7-dc43-bc177aef8239,13,-74
